1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,0,0,0,0,0,0,0,0,0,0,0,2.1621e-43,0,0,0,1.0885e-87,0,0,0,0,4.4906e-171,0,0,0,0,0,6.5906e-126,6.5906e-126,4.4906e-171,0,0,0,0,0,0,6.2585e-106,0,7.4736e-252,0,2.1633e-314,0,0,0,0,0,0,0,2.9055e-196,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.0464e-56,0,0,0,3.4676e-71,0,0,0,0,1.2712e-147,0,0,0,0,0,6.2585e-106,6.2585e-106,1.2712e-147,0,0,0,0,0,0,1.0885e-87,0,3.4432e-223,0,2.9711e-282,0,0,0,0,0,0,0,4.4906e-171,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.1621e-43,0,0,0,2.0232e-56,0,0,0,0,6.5906e-126,0,0,0,0,0,1.0885e-87,1.0885e-87,6.5906e-126,0,0,0,0,0,0,3.4676e-71,0,2.9055e-196,0,7.4736e-252,0,0,0,0,0,0,0,1.2712e-147,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.2319e-32,0,0,0,2.1621e-43,0,0,0,0,6.2585e-106,0,0,0,0,0,3.4676e-71,3.4676e-71,6.2585e-106,0,0,0,0,0,0,2.0232e-56,0,4.4906e-171,0,3.4432e-223,0,0,0,0,0,0,0,6.5906e-126,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.5171e-22,0,0,0,4.2319e-32,0,0,0,0,1.0885e-87,0,0,0,0,0,2.0232e-56,2.0232e-56,1.0885e-87,0,0,0,0,0,0,2.1621e-43,0,1.2712e-147,0,2.9055e-196,0,0,0,0,0,0,0,6.2585e-106,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9.9613e-15,0,0,0,1.5171e-22,0,0,0,0,3.4676e-71,0,0,0,0,0,2.1621e-43,2.1621e-43,3.4676e-71,0,0,0,0,0,0,4.2319e-32,0,6.5906e-126,0,4.4906e-171,0,0,0,0,0,0,0,1.0885e-87,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.1979e-08,0,0,0,9.9613e-15,0,0,0,0,2.0232e-56,0,0,0,0,0,4.2319e-32,4.2319e-32,2.0232e-56,0,0,0,0,0,0,1.5171e-22,0,6.2585e-106,0,1.2712e-147,0,0,0,0,0,0,0,3.4676e-71,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00026387,0,0,0,1.1979e-08,0,0,0,0,2.1621e-43,0,0,0,0,0,1.5171e-22,1.5171e-22,2.1621e-43,0,0,0,0,0,0,9.9613e-15,0,1.0885e-87,0,6.5906e-126,0,0,0,0,0,0,0,2.0232e-56,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.10645,0,0,0,0.00026387,0,0,0,0,4.2319e-32,0,0,0,0,0,9.9613e-15,9.9613e-15,4.2319e-32,0,0,0,0,0,0,1.1979e-08,0,3.4676e-71,0,6.2585e-106,0,0,0,0,0,0,0,2.1621e-43,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.78657,0,0,0,0.10645,0,0,0,0,1.5171e-22,0,0,0,0,0,1.1979e-08,1.1979e-08,1.5171e-22,0,0,0,0,0,0,0.00026387,0,2.0232e-56,0,1.0885e-87,0,0,0,0,0,0,0,4.2319e-32,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.10645,0,0,0,0.78657,0,0,0,0,9.9613e-15,0,0,0,0,0,0.00026387,0.00026387,9.9613e-15,0,0,0,0,0,0,0.10645,0,2.1621e-43,0,3.4676e-71,0,0,0,0,0,0,0,1.5171e-22,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00026387,0,0,0,0.10645,0,0,0,0,1.1979e-08,0,0,0,0,0,0.10645,0.10645,1.1979e-08,0,0,0,0,0,0,0.78657,0,4.2319e-32,0,2.0232e-56,0,0,0,0,0,0,0,9.9613e-15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.1979e-08,0,0,0,0.00026387,0,0,0,0,0.00026387,0,0,0,0,0,0.78657,0.78657,0.00026387,0,0,0,0,0,0,0.10645,0,1.5171e-22,0,2.1621e-43,0,0,0,0,0,0,0,1.1979e-08,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9.9613e-15,0,0,0,1.1979e-08,0,0,0,0,0.10645,0,0,0,0,0,0.10645,0.10645,0.10645,0,0,0,0,0,0,0.00026387,0,9.9613e-15,0,4.2319e-32,0,0,0,0,0,0,0,0.00026387,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.5171e-22,0,0,0,9.9613e-15,0,0,0,0,0.78683,0,0,0,0,0,0.00026387,0.00052773,0.78657,0,0,0,0,0,0,1.1979e-08,0,1.1979e-08,0,1.5171e-22,0,0,0,0,0,0,0,0.10645,0,0,0,0,0,0
0,2.1633e-314,0,0,0,0,0,0,0,0,0,0,4.2319e-32,0,0,0,1.5171e-22,0,0,0,0,0.2129,0,0,0,0,2.1633e-314,1.1979e-08,0.10645,0.10645,0,0,0,0,0,0,9.9613e-15,0,0.00026387,0,9.9613e-15,0,0,0,0,0,0,0,0.78657,0,0,0,0,0,0
0,2.9711e-282,0,0,0,0,0,0,0,0,0,0,2.1621e-43,0,0,0,4.2319e-32,0,0,0,0,0.78683,0,0,0,0,2.9711e-282,9.9613e-15,0.78657,0.00026387,0,0,0,0,0,0,9.9613e-15,0,0.10645,0,1.1979e-08,0,0,0,0,0,0,0,0.10645,0,0,0,0,0,0
0,7.4736e-252,2.1633e-314,0,0,0,0,0,0,0,0,0,2.0232e-56,0,0,0,2.1621e-43,0,0,0,0,0.10645,0,0,0,0,7.4736e-252,3.0342e-22,0.10645,1.1979e-08,0,0,0,0,0,0,1.1979e-08,0,0.78657,0,0.00026387,0,2.1633e-314,0,0,0,0,0,0.00052774,0,0,0,0,0,0
0,3.4432e-223,2.9711e-282,0,0,0,0,0,0,0,0,0,3.4676e-71,0,0,0,2.0232e-56,0,0,0,0,0.00026387,0,0,0,0,3.4432e-223,9.9613e-15,0.00026387,9.9613e-15,0,0,0,0,0,0,0.00026387,0,0.10671,0,0.10645,0,2.9711e-282,0,0,2.1633e-314,0,0,0.10671,0,2.1633e-314,0,0,0,0
0,2.9055e-196,7.4736e-252,0,0,0,0,0,0,0,0,0,1.0885e-87,0,0,0,3.4676e-71,0,0,0,0,1.1979e-08,0,0,0,0,2.9055e-196,1.1979e-08,1.1979e-08,1.5171e-22,0,0,0,0,0,0,0.10645,0,0.10698,0,0.78657,0,7.4736e-252,0,0,2.9711e-282,0,0,0.89329,0,2.9711e-282,0,0,0,0
0,4.4906e-171,3.4432e-223,0,0,0,0,0,0,0,0,0,6.2585e-106,0,0,0,1.0885e-87,0,0,0,0,9.9613e-15,0,0,0,0,4.4906e-171,0.00026387,1.1979e-08,4.2319e-32,0,0,0,0,0,0,0.78657,0,0.89302,0,0.10645,0,3.4432e-223,0,0,7.4736e-252,0,0,0.99947,0,7.4736e-252,0,0,0,0
0,1.2712e-147,2.9055e-196,0,0,0,0,0,0,0,0,0,6.5906e-126,0,0,0,6.2585e-106,0,0,0,0,1.5171e-22,0,0,0,0,1.2712e-147,0.10645,0.00026387,2.1621e-43,0,0,0,0,0,0,0.10645,0,0.89302,0,0.00026387,0,2.9055e-196,0,0,3.4432e-223,0,0,0.89355,0,3.4432e-223,0,0,0,0
0,6.5906e-126,4.4906e-171,0,0,0,0,0,0,0,0,0,1.2712e-147,0,0,0,6.5906e-126,0,0,0,0,4.2319e-32,0,0,0,0,6.5906e-126,0.78657,0.10645,2.0232e-56,0,0,0,0,0,0,0.00026387,0,0.10671,0,1.1979e-08,0,4.4906e-171,0,0,2.9055e-196,0,0,0.21317,0,2.9055e-196,0,0,0,0
0,6.2585e-106,1.2712e-147,0,0,0,0,0,0,0,0,0,4.4906e-171,0,0,0,1.2712e-147,0,0,0,0,2.1621e-43,0,0,0,0,6.2585e-106,0.10645,0.78657,3.4676e-71,0,0,0,0,0,0,1.1979e-08,0,0.00026388,0,9.9613e-15,0,1.2712e-147,0,0,4.4906e-171,0,0,0.78683,0,4.4906e-171,0,0,0,0
0,1.0885e-87,6.5906e-126,0,0,0,0,0,0,0,0,0,2.9055e-196,0,0,0,4.4906e-171,0,0,0,0,2.0232e-56,0,0,0,0,1.0885e-87,0.00026387,0.10645,1.0885e-87,0,0,0,0,0,0,9.9613e-15,0,1.1979e-08,0,1.5171e-22,0,6.5906e-126,0,0,1.2712e-147,0,0,0.10645,0,1.2712e-147,0,0,0,0
0,3.4676e-71,6.2585e-106,0,0,0,0,0,0,0,0,0,3.4432e-223,0,0,0,2.9055e-196,0,0,0,0,3.4676e-71,0,0,0,0,3.4676e-71,1.1979e-08,0.00026387,6.2585e-106,0,0,0,0,0,0,1.5171e-22,0,9.9613e-15,0,4.2319e-32,0,6.2585e-106,0,0,6.5906e-126,0,0,0.00026387,0,6.5906e-126,0,0,0,0
0,2.0232e-56,1.0885e-87,0,0,0,0,0,0,0,0,0,7.4736e-252,0,0,0,3.4432e-223,0,0,0,0,1.0885e-87,0,0,0,0,2.0232e-56,9.9613e-15,1.1979e-08,6.5906e-126,0,0,0,0,0,0,4.2319e-32,0,1.5171e-22,0,2.1621e-43,0,1.0885e-87,0,0,6.2585e-106,0,0,1.1979e-08,0,6.2585e-106,0,0,0,0
0,2.1621e-43,3.4676e-71,0,0,0,0,0,0,0,0,0,2.9711e-282,0,0,0,7.4736e-252,0,0,0,0,6.2585e-106,0,0,0,0,2.1621e-43,1.5171e-22,9.9613e-15,1.2712e-147,0,0,0,0,0,0,4.2319e-32,0,4.2319e-32,0,2.0232e-56,0,3.4676e-71,0,0,1.0885e-87,0,0,9.9613e-15,0,1.0885e-87,0,0,0,0
0,4.2319e-32,2.0232e-56,0,0,0,0,0,0,0,0,0,2.1633e-314,0,0,0,2.9711e-282,0,0,0,0,6.5906e-126,0,0,0,0,4.2319e-32,4.2319e-32,1.5171e-22,4.4906e-171,0,0,0,0,0,0,1.5171e-22,0,2.1621e-43,0,3.4676e-71,0,2.0232e-56,0,0,3.4676e-71,0,0,1.5171e-22,0,3.4676e-71,0,0,0,0
0,1.5171e-22,2.1621e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1633e-314,0,0,0,0,1.2712e-147,0,0,0,0,1.5171e-22,2.1621e-43,4.2319e-32,2.9055e-196,0,0,0,0,0,0,9.9613e-15,0,2.0232e-56,0,1.0885e-87,0,2.1621e-43,0,0,2.0232e-56,0,0,4.2319e-32,0,2.0232e-56,0,0,0,0
0,9.9613e-15,4.2319e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4906e-171,0,0,0,0,9.9613e-15,2.0232e-56,2.1621e-43,3.4432e-223,0,0,0,0,0,0,1.1979e-08,0,3.4676e-71,0,6.2585e-106,0,4.2319e-32,0,0,2.1621e-43,0,0,2.1621e-43,0,2.1621e-43,0,0,0,0
0,1.1979e-08,1.5171e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9055e-196,0,0,0,0,1.1979e-08,3.4676e-71,2.0232e-56,7.4736e-252,0,0,0,0,0,0,0.00026387,0,1.0885e-87,0,6.5906e-126,0,1.5171e-22,0,0,4.2319e-32,0,0,2.0232e-56,0,4.2319e-32,0,0,0,0
0,0.00026388,9.9613e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4432e-223,0,0,0,0,0.00026387,1.0885e-87,3.4676e-71,2.9711e-282,0,0,0,0,0,0,0.10645,0,6.2585e-106,0,1.2712e-147,0,9.9613e-15,0,0,1.5171e-22,0,0,3.4676e-71,0,1.5171e-22,0,0,0,0
0,0.10671,1.1979e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4736e-252,0,0,0,0,0.10645,6.2585e-106,1.0885e-87,2.1633e-314,0,0,0,0,0,0,0.78657,0,6.5906e-126,0,4.4906e-171,0,1.1979e-08,0,0,9.9613e-15,0,0,1.0885e-87,0,9.9613e-15,0,0,0,0
0,0.89302,0.00026387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9711e-282,0,0,0,0,0.78657,6.5906e-126,6.2585e-106,0,0,0,0,0,0,0,0.10645,0,1.2712e-147,0,2.9055e-196,0,0.00026387,0,0,1.1979e-08,0,0,6.2585e-106,0,1.1979e-08,0,0,0,0
0,0.89302,0.10645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1633e-314,0,0,0,0,0.10645,1.2712e-147,6.5906e-126,0,0,0,0,0,0,0,0.00052773,0,4.4906e-171,0,3.4432e-223,0,0.10645,0,0,0.00026387,0,0,6.5906e-126,0,0.00026387,0,0,0,0
0,0.10671,0.78657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026387,4.4906e-171,1.2712e-147,0,0,0,0,0,0,0,0.10645,0,2.9055e-196,0,7.4736e-252,0,0.78657,0,0,0.10645,0,0,1.2712e-147,0,0.10645,0,0,0,0
0,0.00026388,0.10645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1979e-08,2.9055e-196,4.4906e-171,0,0,0,0,0,0,0,0.78657,0,3.4432e-223,0,2.9711e-282,0,0.10645,0,0,0.78657,0,0,4.4906e-171,0,0.78657,0,0,0,0
