1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,0.24197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60589,0,0,0,0,0,0,0,0,0,0.00013532,0,0,0,0,0,0,0,0,0,0.0044318,0,0,0,0,1.028e-18,0,0,0.24197,1.028e-18,0,0,0,0.00013383,0,0,2.1464e-32,0,0
0,0.39894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2294,0,0,0,0,0,0,0,0,0,1.4928e-06,0,0,0,0,0,0,0,0,0,0.053991,0,0,0,0,5.0523e-15,0,0,0.39894,5.0523e-15,0,0,0,0.0044318,0,0,2.1188e-27,0,0
0,0.24197,5.5209e-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54707,0,0,0,0,0,0,0,0,0,6.085e-09,0,0,0,0,0,0,0,0,0,0.24197,0,0,0,0,9.1347e-12,0,0,0.24197,9.1347e-12,0,0,0,0.053991,0,0,7.6948e-23,0,0
0,0.053991,1.6246e-79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0401,0,0,0,0,0,0,0,0,0,9.1398e-12,0,0,0,0,0,0,0,0,0,0.39894,0,0,0,0,6.0759e-09,0,0,0.053991,6.0759e-09,0,0,0,0.24197,0,0,1.0281e-18,0,0
0,0.0044318,1.7587e-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88289,0,0,0,0,0,0,0,0,0,1.0106e-14,0,0,0,0,0,0,0,0,0,0.24197,0,0,0,0,1.4867e-06,0,0,0.0044318,1.4867e-06,0,0,0,0.39894,0,0,5.0533e-15,0,0
0,0.00013383,7.0042e-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34995,0,0,0,0,0,0,0,0,0,9.1347e-12,0,0,0,0,0,0,0,0,0,0.053991,0,0,0,0,0.00013383,0,0,0.00013383,0.00013383,0,0,0,0.24197,0,0,9.1398e-12,0,0
0,1.4867e-06,1.0262e-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062855,0,0,0,0,0,0,0,0,0,6.0759e-09,5.5209e-88,0,0,0,0,0,0,0,0,0.0044319,0,0,0,0,0.0044318,0,0,1.4867e-06,0.0044318,0,0,0,0.053991,0,0,6.085e-09,0,0
0,6.0759e-09,5.5307e-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046995,0,0,0,0,0,0,0,0,0,1.4867e-06,1.6246e-79,0,0,0,0,0,0,0,0,0.00013532,0,0,0,0,0.053991,0,0,6.085e-09,0.053991,0,0,0,0.0044318,0,0,1.4928e-06,0,0
0,9.1347e-12,1.0966e-43,5.5209e-88,0,0,0,0,0,0,0,0,0,0,0,0,0.0001383,0,0,0,0,0,0,0,0,0,0.00013384,1.7587e-71,0,0,0,5.5209e-88,0,0,0,0,0.00013532,0,0,0,0,0.24197,0,0,6.085e-09,0.24197,0,0,0,0.00013383,0,0,0.00013532,0,0
0,5.0523e-15,7.9988e-38,1.6246e-79,0,0,0,0,0,0,0,0,0,0,0,0,0.00013682,0,0,0,0,0,0,0,0,0,0.0044348,7.0042e-64,0,0,0,1.6246e-79,0,0,0,0,0.0044319,0,0,0,0,0.39894,0,0,1.4867e-06,0.39894,0,0,0,1.4867e-06,0,0,0.0045672,0,0
0,1.0281e-18,2.1464e-32,1.7587e-71,0,0,0,0,0,0,0,0,0,0,0,0,0.0045657,0,0,0,0,0,0,0,0,0,0.05426,1.0262e-56,0,0,0,1.7587e-71,0,0,0,0,0.053991,0,0,0,0,0.24197,0,0,0.00013383,0.24197,0,0,0,6.0759e-09,0,0,0.058557,0,1.6563e-87
0,1.0281e-18,2.1188e-27,7.0042e-64,0,0,0,0,0,0,0,0,0,0,0,0,0.058424,0,0,0,0,0,0,0,0,0,0.25097,5.5307e-50,0,0,5.5209e-88,7.0042e-64,0,0,0,0,0.24197,0,0,0,0,0.053991,0,0,0.0044319,0.053991,0,0,0,1.8269e-11,0,0,0.30039,0,4.8739e-79
0,5.0523e-15,7.6946e-23,1.0262e-56,0,0,0,0,0,0,0,0,0,0,0,0,0.2961,0,0,0,0,0,0,0,0,0,0.51136,1.0966e-43,0,0,1.6246e-79,1.0262e-56,0,0,0,0,0.39894,0,0,0,0,0.0044318,0,0,0.053995,0.0044318,0,0,0,6.0759e-09,0,0,0.6949,0,5.2762e-71
0,9.1347e-12,1.028e-18,5.5307e-50,0,0,0,0,0,0,0,0,0,0,0,0,0.64534,0,0,0,0,0,0,0,0,0,0.7799,7.9988e-38,0,0,1.7587e-71,5.5307e-50,0,0,0,0,0.24197,0,0,0,0,0.00013383,0,0,0.24237,0.00013383,0,0,0,1.4867e-06,0,0,0.88288,0,2.1013e-63
0,6.0759e-09,5.0523e-15,1.0966e-43,0,0,0,0,0,0,0,0,0,0,0,0,0.6949,0,0,0,0,0,0,0,0,0,1.0938,2.1464e-32,0,0,7.0042e-64,1.0966e-43,0,0,0,0,0.053991,0,0,0,0,1.4867e-06,0,0,0.41224,1.4928e-06,0,0,0,0.00013383,0,0,0.6949,0,3.0785e-56
0,1.4867e-06,9.1347e-12,7.9988e-38,0,0,0,0,0,0,0,0,0,0,0,0,0.53793,0,0,0,0,0,0,0,0,0,0.88732,2.1188e-27,0,0,1.0262e-56,7.9988e-38,0,0,0,0,0.0044318,0,0,0,5.5209e-88,6.0759e-09,0,0,0.40394,1.4928e-06,0,0,0,0.0044318,0,0,0.30039,0,1.6592e-49
0,0.00013383,6.0759e-09,2.1464e-32,0,0,0,0,0,0,0,0,0,0,0,0,0.45737,0,0,0,0,0,0,0,0,0,0.35009,7.6946e-23,0,0,5.5307e-50,2.1464e-32,0,0,0,0,0.00013383,0,0,0,1.6246e-79,9.1347e-12,0,0,0.7799,0.00013383,0,0,0,0.053991,0,0,0.058557,0,3.2898e-43
0,0.0044318,1.4867e-06,2.1188e-27,0,5.5209e-88,0,0,0,0,0,0,0,0,0,0,0.24654,0,0,0,0,0,0,0,0,0,0.062856,1.028e-18,0,0,1.0966e-43,2.1188e-27,0,0,5.5209e-88,0,1.4867e-06,0,0,0,1.7587e-71,5.0523e-15,0,0,1.2013,0.0044318,0,0,0,0.24197,0,0,0.0045672,0,2.3996e-37
0,0.053991,0.00013383,7.6946e-23,0,1.6246e-79,0,0,0,0,0,0,0,0,0,0,0.054126,0,0,0,0,0,0,0,0,0,0.0046995,5.0523e-15,0,0,7.9988e-38,7.6946e-23,0,0,1.6246e-79,0,6.0759e-09,0,0,0,7.0042e-64,1.0281e-18,0,0,0.72618,0.053991,0,0,0,0.39894,0,0,0.00013532,0,6.4392e-32
0,0.24197,0.0044318,1.028e-18,0,1.7587e-71,0,0,0,0,0,0,0,0,0,0,0.0044333,0,0,0,0,0,0,0,0,0,0.0001368,9.1347e-12,0,0,2.1464e-32,1.028e-18,0,0,1.7587e-71,0,9.1347e-12,0,0,0,1.0262e-56,1.0281e-18,0,0,0.16641,0.24197,0,0,0,0.24197,0,0,1.4928e-06,0,6.3565e-27
0,0.39894,0.053991,5.0523e-15,0,7.0042e-64,0,0,0,0,0,0,0,0,0,0,0.00013384,0,0,0,0,0,0,0,0,0,1.4989e-06,6.0759e-09,0,0,2.1188e-27,5.0523e-15,0,0,7.0042e-64,0,5.0523e-15,0,0,0,5.5307e-50,5.0523e-15,0,0,0.067288,0.39894,0,0,0,0.053991,0,0,6.085e-09,0,2.3084e-22
0,0.24197,0.24197,9.1347e-12,0,1.0262e-56,0,0,0,0,0,0,0,0,0,0,1.4867e-06,0,0,0,0,0,0,0,0,0,6.0942e-09,1.4867e-06,0,0,7.6948e-23,9.1347e-12,0,0,1.0262e-56,0,1.028e-18,0,0,0,1.0966e-43,9.1347e-12,0,0,0.24251,0.24197,0,0,0,0.0044318,0,0,9.1398e-12,0,3.0839e-18
0,0.054125,0.39894,6.0759e-09,0,5.5307e-50,0,0,5.5209e-88,0,0,0,0,0,0,0,6.0759e-09,0,0,0,0,0,0,0,0,0,9.1448e-12,0.00013383,0,0,1.0281e-18,6.0759e-09,0,0,5.5307e-50,5.5209e-88,7.6946e-23,0,0,0,7.9988e-38,6.0759e-09,0,0,0.40338,0.053991,0,0,0,0.00013383,0,0,5.0533e-15,0,1.5157e-14
0,0.0088637,0.24197,1.4867e-06,0,1.0966e-43,0,0,1.6246e-79,0,0,0,0,0,0,0,9.1347e-12,0,0,0,0,0,0,0,0,0,5.0543e-15,0.0044318,0,0,5.0533e-15,1.4867e-06,0,0,1.0966e-43,1.6246e-79,4.2376e-27,0,0,0,2.1464e-32,1.4867e-06,0,0,0.29596,0.0044318,0,0,0,1.4928e-06,0,0,1.0281e-18,0,2.7404e-11
0,0.054125,0.053991,0.00013384,0,7.9988e-38,0,0,1.7587e-71,0,0,0,0,0,0,0,5.0523e-15,0,0,0,0,0,0,0,0,0,1.0281e-18,0.053991,0,0,9.1398e-12,0.00013383,0,0,7.9988e-38,1.7587e-71,7.6946e-23,0,0,0,2.1188e-27,0.00013383,0,0,0.29596,0.00013383,0,0,0,1.4928e-06,0,0,1.0281e-18,0,1.8228e-08
0,0.24197,0.0044318,0.0044333,0,2.1464e-32,0,0,7.0042e-64,0,0,0,0,0,0,0,1.028e-18,0,0,0,0,0,0,0,0,0,7.695e-23,0.24197,0,0,6.085e-09,0.0044318,0,0,2.1464e-32,7.0042e-64,1.028e-18,0,0,0,7.6946e-23,0.0044318,0,0,0.40337,1.4867e-06,0,0,0,0.00013383,0,0,5.0523e-15,0,4.4602e-06
0,0.39894,0.00013383,0.054125,0,2.1188e-27,0,0,1.0262e-56,0,0,0,0,0,0,0,7.6946e-23,0,0,0,0,0,0,0,0,0,2.1189e-27,0.39895,0,0,1.4928e-06,0.053991,0,0,2.1188e-27,1.0262e-56,5.0523e-15,0,0,0,1.028e-18,0.053991,0,0,0.2421,6.0759e-09,0,0,0,0.0044318,0,0,9.1347e-12,0,0.00040149
0,0.24197,1.4867e-06,0.2464,0,7.6946e-23,0,0,5.5307e-50,0,0,0,0,0,0,0,2.1188e-27,0,0,0,0,0,0,0,0,0,2.1464e-32,0.24251,0,0,0.00013532,0.24197,0,0,7.6946e-23,5.5307e-50,9.1347e-12,0,0,0,5.0523e-15,0.24197,0,0,0.053994,9.1347e-12,0,0,0,0.053991,0,0,6.0759e-09,0,0.013296
0,0.053991,6.0759e-09,0.45293,0,1.028e-18,0,0,1.0966e-43,0,0,0,0,0,0,0,2.1464e-32,0,0,0,0,0,0,0,0,0,7.9988e-38,0.07212,0,0,0.0045657,0.39894,0,0,1.028e-18,1.0966e-43,6.0759e-09,0,0,0,9.1347e-12,0.39894,0,0,0.0045657,5.0523e-15,0,0,0,0.24197,0,0,1.4867e-06,0,0.16197
0,0.0044318,9.1347e-12,0.48394,0,5.0523e-15,0,0,7.9988e-38,0,0,0,0,0,0,0,7.9988e-38,0,0,0,0,0,0,0,0,0,1.0966e-43,0.23369,0,0,0.058423,0.24197,0,0,5.0523e-15,7.9988e-38,1.4867e-06,0,0,0,6.0759e-09,0.24197,0,0,0.0045657,1.028e-18,0,0,0,0.39894,0,0,0.00013383,0,0.72605
0,0.00013383,5.0523e-15,0.45293,0,9.1347e-12,0,0,2.1464e-32,0,0,0,0,0,0,0,1.0966e-43,0,0,0,0,0,0,0,0,0,5.5307e-50,1.13,0,0,0.29596,0.053991,0,0,9.1347e-12,2.1464e-32,0.00013383,0,0,0,1.4867e-06,0.053991,0,0,0.053992,7.6946e-23,0,0,0,0.2421,0,0,0.0044319,0,1.2013
0,1.4867e-06,1.028e-18,0.2464,0,6.0759e-09,0,0,2.1188e-27,0,0,0,0,0,0,0,5.5307e-50,0,0,0,0,0,0,0,0,0,1.0262e-56,2.3221,0,0,0.64091,0.0044318,0,0,6.0759e-09,2.1188e-27,0.0044319,0,0,0,0.00013383,0.0044318,0,0,0.24197,2.1188e-27,0,0,0,0.058423,0,0,0.053994,0,0.77991
0,6.0759e-09,7.6946e-23,0.054259,0,1.4867e-06,0,0,7.6946e-23,0,0,0,0,0,0,0,1.0262e-56,0,0,0,0,0,0,0,0,0,7.0042e-64,2.178,0,0,0.64091,0.00013383,0,0,1.4867e-06,7.6946e-23,0.053992,0,0,0,0.0044318,0.00013383,0,0,0.39894,2.1464e-32,0,0,0,0.058423,0,0,0.24224,0,0.40421
0,9.1347e-12,2.1188e-27,0.0088652,0,0.00013384,0,0,1.028e-18,0,0,0,0,0,0,0,7.0042e-64,0,0,0,0,0,0,0,0,0,1.7587e-71,1.1038,0,0,0.29596,1.4867e-06,0,0,0.00013383,1.028e-18,0.2421,0,0,0,0.053991,1.4867e-06,0,0,0.24197,7.9988e-38,0,0,0,0.2421,0,0,0.40794,0,0.42124
0,1.0105e-14,2.1464e-32,0.054125,0,0.0044333,0,0,5.0523e-15,0,0,0,0,0,0,0,1.7587e-71,0,0,0,0,0,0,0,0,0,1.6246e-79,0.90561,0,0,0.058423,6.0759e-09,0,0,0.0044318,5.0523e-15,0.40337,0,0,0,0.24197,6.0759e-09,0,0,0.053991,1.0966e-43,0,0,0,0.39895,0,0,0.35438,0,0.35479
0,9.1347e-12,1.5998e-37,0.24197,0,0.054125,0,0,9.1347e-12,0,0,0,0,0,0,0,1.6246e-79,0,0,0,0,0,0,0,0,0,5.5209e-88,1.2107,0,0,0.0045657,9.1347e-12,0,0,0.053991,9.1347e-12,0.29596,0,0,0,0.39894,9.1347e-12,0,0,0.0044318,5.5307e-50,0,0,0,0.24211,0,0,0.59192,0,0.59206
5.5209e-88,6.0759e-09,2.1464e-32,0.39894,0,0.2464,0,0,6.0759e-09,0,0,0,0,0,0,0,5.5209e-88,0,0,0,0,0,0,0,0,0,0,0.72645,0,0,0.00013532,5.0523e-15,0,0,0.24197,6.0759e-09,0.29596,0,0,0,0.24197,5.0523e-15,0,0,0.00013383,1.0262e-56,0,0,0,0.05869,0,5.5209e-88,1.0443,0,1.0487
1.6246e-79,1.4867e-06,2.1188e-27,0.24197,0,0.45293,0,0,1.4867e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16641,0,5.5209e-88,1.4928e-06,1.028e-18,0,0,0.39895,1.4867e-06,0.40338,0,0,0,0.053991,1.028e-18,0,0,1.4867e-06,7.0042e-64,0,0,0,0.067287,0,1.6246e-79,0.88302,0,0.93701
1.7587e-71,0.00013383,7.6946e-23,0.053991,0,0.48394,0,0,0.00013383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067287,0,1.6246e-79,6.085e-09,7.6946e-23,0,0,0.24237,0.00013384,0.24237,0,0,0,0.0044318,7.6946e-23,0,0,6.0759e-09,1.7587e-71,0,0,0,0.35009,0,1.7587e-71,0.34995,0,0.59206
7.0042e-64,0.0044318,1.028e-18,0.0044318,0,0.45293,0,0,0.0044318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24237,0,1.7587e-71,9.1398e-12,2.1188e-27,0,0,0.06742,0.0044333,0.062856,0,0,0,0.00013383,2.1188e-27,0,0,9.1347e-12,1.6246e-79,0,0,0,0.88289,0,7.0042e-64,0.062855,0,0.46623
1.0262e-56,0.053991,5.0523e-15,0.00013383,0,0.2464,0,0,0.053991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39895,0,7.0042e-64,5.0533e-15,2.1464e-32,0,0,0.17084,0.054126,0.11241,0,0,0,1.4867e-06,2.1464e-32,0,0,5.0523e-15,5.5209e-88,0,0,0,1.0399,0,1.0262e-56,0.0046995,0,0.30066
5.5307e-50,0.24197,9.1347e-12,1.4867e-06,0,0.054125,0,0,0.24197,0,0,5.5209e-88,0,0,0,0,0,0,0,0,0,1.1042e-87,0,0,0,0,0,0.24197,0,1.0262e-56,1.0281e-18,7.9988e-38,0,0,0.7803,0.24654,0.48408,0,0,0,6.0759e-09,7.9988e-38,0,0,1.028e-18,0,0,0,0,0.53793,0,5.5307e-50,0.0001368,0,0.2961
1.0966e-43,0.39894,6.0759e-09,6.0759e-09,0,0.0044333,0,0,0.39894,0,0,1.6246e-79,0,0,0,0,0,0,0,0,0,3.2493e-79,0,0,0,0,0,0.053991,0,5.5307e-50,7.6948e-23,1.0966e-43,0,0,1.4477,0.45737,0.79802,0,0,0,9.1347e-12,1.0966e-43,0,0,7.6946e-23,0,0,0,0,0.11241,0,1.0966e-43,1.4989e-06,0,0.40338
7.9988e-38,0.24197,1.4867e-06,9.1347e-12,0,0.00013384,0,0,0.24197,0,0,1.7587e-71,0,0,0,0,0,0,0,0,0,3.5175e-71,0,0,0,0,0,0.0044318,0,1.0966e-43,2.1188e-27,5.5307e-50,0,0,1.2328,0.5382,0.48837,0,0,0,5.0523e-15,5.5307e-50,0,0,2.1188e-27,0,0,0,0,0.0089975,0,7.9989e-38,6.0942e-09,0,0.24211
2.1464e-32,0.053991,0.00013383,5.0523e-15,0,1.4867e-06,0,0,0.054259,0,0,7.0042e-64,0,0,0,0,0,0,0,0,0,1.4008e-63,0,0,0,0,0,0.00013383,0,7.9988e-38,2.1464e-32,1.0262e-56,0,0,0.88829,0.70377,0.16197,0,0,0,1.028e-18,1.0262e-56,0,0,2.1464e-32,0,0,0,0,0.00026915,0,2.1464e-32,9.1448e-12,0,0.054126
2.1188e-27,0.0044318,0.0044318,1.028e-18,0,6.0759e-09,0,0,0.013296,0,0,1.0262e-56,0,0,0,0,0,0,0,0,0,2.0523e-56,0,0,0,0,0,1.4867e-06,0,2.1464e-32,2.1464e-32,7.0042e-64,0,0,0.87847,0.75333,0.25084,0,0,0,7.6946e-23,7.0042e-64,0,0,7.9988e-38,0,0,0,0,2.9795e-06,0,2.1189e-27,5.0543e-15,0,0.0088637
7.6946e-23,0.00013383,0.053991,7.6946e-23,0,9.1347e-12,0,0,0.10812,5.5209e-88,0,5.5307e-50,0,0,0,0,0,0,0,0,0,1.1061e-49,0,0,0,0,0,6.0759e-09,0,2.1188e-27,2.1188e-27,1.7587e-71,0,0,0.65088,0.78017,0.39948,0,0,0,2.1188e-27,1.7587e-71,0,0,1.0966e-43,0,0,0,0,1.2161e-08,0,7.6954e-23,1.0281e-18,0,0.054125
1.028e-18,1.4867e-06,0.24197,2.1188e-27,0,5.0533e-15,0,0,0.48394,1.6246e-79,0,1.0966e-43,0,0,0,0,0,0,0,0,0,2.1932e-43,0,0,0,0,0,9.1347e-12,0,7.6946e-23,7.6946e-23,1.6246e-79,0,0,0.83846,0.86074,0.25084,0,0,0,2.1464e-32,4.8739e-79,0,0,5.5307e-50,0,0,0,0,1.8274e-11,0,1.0283e-18,7.695e-23,0,0.24197
5.0523e-15,6.0759e-09,0.39894,2.1464e-32,0,5.0533e-15,0,0,0.79788,1.7587e-71,0,7.9988e-38,0,0,0,0,0,0,0,0,0,1.5998e-37,0,0,0,0,0,5.0523e-15,0,1.028e-18,1.028e-18,5.5209e-88,0,0,1.2597,0.5425,0.16197,0,0,0,7.9988e-38,3.5175e-71,0,0,1.0262e-56,0,0,0,0,1.0106e-14,0,5.0564e-15,2.1189e-27,0,0.39894
9.1347e-12,3.6544e-11,0.24197,7.9988e-38,0,9.1347e-12,0,0,0.48394,7.0042e-64,0,2.1464e-32,0,0,5.5209e-88,0,0,0,0,0,0,4.2928e-32,0,0,0,0,0,1.028e-18,0,5.0523e-15,5.0523e-15,0,0,0,0.96828,0.35022,0.48837,0,0,0,1.0966e-43,1.4008e-63,0,0,7.0042e-64,0,0,0,0,2.056e-18,0,9.1549e-12,2.1464e-32,0,0.24197
6.0759e-09,1.8237e-08,0.053992,1.0966e-43,0,6.0759e-09,0,0,0.10798,1.0262e-56,0,2.1188e-27,0,0,1.6246e-79,0,0,0,0,0,0,4.2376e-27,0,0,0,0,0,7.6946e-23,0,9.1347e-12,9.1347e-12,0,0,0,0.56535,0.41238,0.79802,0,0,0,5.5307e-50,2.0523e-56,0,0,3.5175e-71,0,0,0,0,2.3084e-22,0,6.1124e-09,7.9988e-38,0,0.053991
1.4867e-06,4.4662e-06,0.0045657,5.5307e-50,0,1.4867e-06,0,0,0.0088637,5.5307e-50,0,7.6946e-23,0,0,1.7587e-71,0,0,0,0,0,0,1.5389e-22,0,0,0,0,0,2.1188e-27,0,6.0759e-09,6.0759e-09,0,0,0,0.30966,0.30093,0.48394,0,0,0,1.0262e-56,1.1061e-49,0,0,7.0042e-64,0,0,0,0,1.028e-18,0,1.511e-06,1.0966e-43,0,0.0044318
0.00013383,0.00040298,0.0045657,1.0262e-56,0,0.00013383,0,0,0.00026915,1.0966e-43,0,1.028e-18,0,0,7.0042e-64,0,0,0,0,0,0,2.056e-18,0,0,0,0,0,2.1464e-32,0,1.4867e-06,1.4867e-06,0,0,0,0.30966,0.35882,0.10798,0,0,0,7.0042e-64,2.1932e-43,0,0,1.0262e-56,0,0,0,0,5.0523e-15,0,0.00013978,5.5307e-50,0,0.00013383
0.0044318,0.013429,0.053992,1.4008e-63,0,0.0044318,0,0,0.00013681,7.9988e-38,0,5.0523e-15,0,0,1.0262e-56,0,0,0,0,0,0,1.0105e-14,0,0,0,0,0,7.9988e-38,0,0.00013383,0.00013383,0,0,0,0.56549,0.75333,0.0088637,0,0,0,1.7587e-71,1.5998e-37,0,0,5.5307e-50,0,0,0,0,9.1347e-12,0,0.0049672,1.0262e-56,0,1.4867e-06
0.053991,0.16641,0.24197,1.0262e-56,0,0.053991,0,0,0.0044333,2.1464e-32,0,9.1347e-12,0,0,5.5307e-50,0,0,0,0,0,0,1.8269e-11,0,0,0,0,0,1.0966e-43,0,0.0044318,0.0044318,0,0,0,0.97259,1.125,0.00026766,0,0,0,1.6246e-79,4.2928e-32,0,0,1.0966e-43,0,0,0,0,6.0759e-09,0,0.071718,7.0042e-64,0,6.0759e-09
0.24197,0.78017,0.39894,5.5307e-50,0,0.24197,0,0,0.054125,2.1188e-27,0,6.0759e-09,0,0,1.0966e-43,0,0,0,0,0,0,1.2152e-08,0,0,0,0,0,5.5307e-50,0,0.053991,0.053991,0,0,0,1.3095,1.094,2.9734e-06,0,0,0,5.5209e-88,4.2376e-27,0,0,7.9988e-38,0,0,0,0,1.4867e-06,0,0.45793,1.7587e-71,0,9.1347e-12
0.39894,1.4477,0.24197,1.0966e-43,0,0.39894,0,0,0.2464,7.6946e-23,0,1.4867e-06,0,0,7.9988e-38,0,0,0,0,0,0,2.9734e-06,0,0,0,0,0,1.0262e-56,0,0.24197,0.24197,0,0,0,1.0353,0.5468,1.2152e-08,0,0,0,0,1.5389e-22,0,0,2.1464e-32,0,0,0,0,0.00013384,0,1.3668,1.6246e-79,0,5.0523e-15
0.24197,1.2328,0.053991,7.9988e-38,0,0.24197,0,0,0.45293,1.028e-18,0,0.00013383,0,0,2.1464e-32,0,0,0,0,0,0,0.00026766,0,0,0,0,0,7.0042e-64,0,0.39894,0.39894,0,0,0,0.91557,0.16654,1.8269e-11,0,0,0,0,2.056e-18,0,0,2.1188e-27,0,0,0,0,0.0044333,0,1.8377,5.5209e-88,0,1.028e-18
0.053991,0.88789,0.0044318,2.1464e-32,0,0.053991,0,0,0.48394,5.0523e-15,0,0.0044318,0,0,2.1188e-27,0,0,0,0,0,0,0.0088637,0,0,0,0,0,1.7587e-71,0,0.24197,0.24197,0,0,0,1.1967,0.25097,1.0105e-14,0,0,0,0,1.0105e-14,0,0,7.6946e-23,0,0,0,0,0.054125,0,1.0219,0,0,7.6946e-23
0.0044318,0.86517,0.00013383,2.1188e-27,0,0.0044319,0,0,0.45294,9.1347e-12,0,0.053991,0,0,7.6946e-23,0,0,0,0,0,0,0.10798,0,0,0,0,0,1.6246e-79,0,0.053991,0.054125,0,0,0,1.3949,0.39921,2.056e-18,0,0,0,0,1.8269e-11,0,0,1.028e-18,0,0,0,0,0.2464,0,0.2204,0,0,2.1188e-27
0.00013383,0.48904,1.4867e-06,7.6946e-23,0,0.00013532,0,0,0.24667,6.0759e-09,0,0.24197,0,0,1.028e-18,0,0,0,0,0,0,0.48394,0,0,0,0,0,5.5209e-88,0,0.0044318,0.0088637,0,0,0,1.2461,0.24197,1.5389e-22,0,0,0,0,1.2152e-08,0,0,5.0523e-15,0,0,0,0,0.45293,0,0.017863,0,0,2.1464e-32
